Text,label
tales of majeyal is now available on steam  offering a 25 discount and free additional content if you purchase during the first week tales of majeyal is a roguelike rpg  featuring tactical turn based combat and advanced character building play,steam
this week we shipped an update to the steam mobile app for ios  v1 3  which adds new features and updates the visual style to make the mobile experience feel more at home alongside the desktop and big picture interfaces we also revamped the mobile,steam
spaceforce constellations is now available on steam and is 20 off to celebrate  an action packed strategy game of galactic conquest  welcome to a new experience in gameplay and battle your way through a series of devastating space feuds  for,steam
not the robots is now available on steam and is 40 off  you are in a seemingly endless campus of office buildings your goal is to eat furniture and not get caught what is going on  not the robots is a roguelike stealth furniture eating,steam
sanctum 2 the last stand  all new content for sanctum 2 is now available on steam  return to the arc islands for the last stand  lume activity has increased exponentially and you and your fellow core guardians find yourselves more outnumbered than,steam
save 75 on strike suit zero as part of this week s weekend deal  n the year 2299  an interstellar war rages on in a bid to save earth from destruction  you must take control of the strike suit a revolutionary fighter craft with the ability to,steam
today s deal save 80 on blood bowl chaos edition  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends saturday at 10am pacific time,steam
fate is now available on steam  play  or re play  this classic dungeon crawler  during the golden days of action rpgs  fate was a powerhouse  winning runner up for pc magazines role playing game of its year popular enough to spawn 3 sequels  this,steam
velocity ultra is now available on steam and is 10 off to celebrate  velocity ultra is an award winning top down shooter that puts you in control of the galaxys only quarp jet  an advanced spacecraft with the ability to teleport at will tasked,steam
awesomenauts starstorm  all new content for awesomenauts is now available on steam  awesomenauts starstorm is an expansion pack for awesomenauts  and will bring you new characters  a replay feature and spectator mode  custom games  and much more,steam
pixel piracy is now available on steam early access  about the game pixel piracy is a side scrolling 2d  real time strategy sandbox simulation game created by indie developer vitali kirpu and produced by alexander poysky in the game  the player,steam
play dino d day for free starting now through sunday at 1pm pacific time you can also pickup dino d day at 80 off the regular price  if you already have steam installed  click here to install or play dino d day if you do nt have steam  you can,steam
saints row iv child s play pack  all new content for saints row iv is now available on steam  be charitable and support child s play  show the world that you are the best president ever  by rampaging the steelport simulation with the digital dino,steam
rust is now available on steam early access  the only aim in rust is to survive to do this you will need to overcome struggles such as hunger  thirst and cold build a fire build a shelter kill animals for meat protect yourself from other,steam
today s deal save 50 on ironclad tactics  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends friday at 10am pacific time,steam
small world 2 is now available on steam and is 20 off  based on the phenomenally successful small world fantasy board game with over 500  000 copies sold  take control of insanely fun fantasy race special power combos  such as berserk halflings,steam
omsi 2 steam edition is now available on steam  off to the next round  experience a new omnibus simulator with omsi 2 and start discovering spandau while driving the omnibus omsi 2 is the successor of the well known and awarded omnibus simulator,steam
company of heroes 2 southern fronts  all new content for company of heroes 2 is now available on steam and is 10 off to celebrate  during the spring rasputitsa in early 1943  the red army launched a series of counteroffensives against german,steam
today s deal save 50 on volgarr the viking  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends thursday at 10am pacific time,steam
the novelist is now available on steam  the novelist asks one central question can you achieve your dreams without pushing away the people you love  the game focuses on dan kaplan  a novelist struggling to write the most important book of his career,steam
wargame airland battle magna carta dlc  all new content for wargame airland battle is now available on steam  and is completely free magna carta dlc for wargame airland battle offers 12 new units  one per nation  and new large scale,steam
race the sun is now available on steam  you are a solar craft the sun is your death timer hurtle towards the sunset at breakneck speed in a futile race against time delay the inevitable by catching energy boosts which reverse the setting sun if,steam
today s deal save 75 on the darkness ii  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends wednesday at 10am pacific time,steam
nimble quest is now available on steam  nimble quest  lead a conga line of heroes to glory against hordes of enemies across an endless number of stages how many enemies can you defeat  steer your unstoppable  seriously  you cant stop  party as,steam
shufflepuck cantina deluxe is now available on steam and is 20 off  after accidentally jumping your spaceship through a wormhole  youve crash landed onto this forsaken desert planet a billion kilometers from home the only thing between you and,steam
star lords is now available on steam early access  star lords is an epic  complex  dense  turn based 4x pc strategy game  set in deep space take command of one race to join the struggle for supremacy in the galaxy as the leader of your empire you,steam
real world racing is now available on steam and is 15 off  real world racing is a top down racing game using high quality aerial imagery that lets you race through the world s greatest cities  speed through london  paris  berlin  rome and many,steam
wooden sensey is now available on steam and is 20 off to celebrate  wooden sensey is an action platformer  set in a unique japan steam rock universe filled with humour you follow goro  a village chief  as he seeks revenge through a variety of,steam
oozi earth adventure is now available on steam  oozi earth adventure is a classic 2d platformer with old school gameplay no puzzles  no punishment  just 100 pure classic platforming fun  its most prominent features are hd visuals and beautiful,steam
dominions 4 thrones of ascension is now available on steam  you are a god  you are master and ruler of a loyal nation you have unimaginable powers at your disposal you have claimed this world as yours but there are others who stand in your way,steam
speedball 2 hd is now available on steam and is 20 off to celebrate  speedball 2 hd is a modern reincarnation on the classic  futuristic cyberpunk sports game speedball  originally developed by the bitmap brothers and first released for the atari,steam
play war of the vikings for free starting now through sunday at 1pm pacific time  war of the vikings delivers the next generation of paradoxs close quarter combat focused brands that moves the setting to the viking age all of these factors enabled,steam
the gage weapon pack 01  all new content for payday 2 is now available on steam  the gage weapon pack 01 is the second dlc pack for payday 2 frag grenades make their first entry into the payday series and are bound to spice things up with the,steam
today s deal save 75 on mars war logs  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends friday at 10am pacific time,steam
trainz simulator dlc ss4 china coal heavy haul pack  all new content for trainz simulator 12 is now available on steam  the shao shan 4  ss4 improved  electric locomotive is one of the most powerful dc electric locomotives in china manufacturing,steam
the cat lady is now available on steam and is 10 off  the cat lady follows susan ashworth  a lonely 40 year old on the verge of suicide she has no family  no friends and no hope for a better future one day she discovers that five strangers will,steam
broken sword 5 the serpent s curse is now available on steam and is 20 off  paris in the spring shots ring out from a gallery a robbery a murder and the beginning of another epic  original broken sword adventure from multi award winning,steam
logomaker 4 is now available on steam and is 20 off  logomaker lets you create a professional quality logo  advertisement or website header in minutes no previous experience is necessary  as logomaker puts powerful design tools at your,steam
savant ascent is now available on steam  a malicious orb has cast savant out of his tower and transformed his surroundings into dangerous enemies  dodge and shoot your way back up the tower  and blast down waves of enemies as you make your way,steam
darkout is now available on steam and is 15 off  crashed and alone on a world mankind tried to leave behind  darkout challenges players to survive on illuna  in harsh  procedurally generated biomes  utilizing the games sandbox features to build,steam
the holiday express is now available on steam  all aboard the holiday express  twas the night before christmas  when all through the house not a creature was stirring  not even a mouse the stockings were hung by the chimney with care a train shot,steam
two brothers is now available on steam and is 25 off  two brothers is an action adventure game that features a classic gameboy aesthetic roy guarder  inventor  scientist  and philosopher  is on an expedition to discover the origins of life this,steam
tiny barbarian dx is now available on steam and is 40 off  what s a barbarian to do  captured by crazed cultists  tied to a tree  and abandoned for buzzard chow  our pixelatd protagonist is ready for revenge  sword sorcery  might muscle  are,steam
postmortem one must die  extended cut  is now available on steam and is 25 off  freeform exploration with rich dialogue what might you learn searching the fundraising gala and talking to patrons  perhaps the less you know the better  meaningful,steam
draw a stickman epic is now available on steam and is 40 off  draw a stickman  then guide him through a fantastic world of adventure  using an assortment of pencils  draw elements  tools  and weapons to solve puzzles and overcome obstacles draw,steam
today s deal save 75 on mafia ii  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends thursday at 10am pacific time,steam
maia is now available on steam early access and is 25 off  maia is a colony building game set in the not so distant future your colonists make planetfall on a hostile world and you must ensure their survival and their safety  constructing their,steam
alex hunter lord of the mind is now available on steam and is 50 off  track down a missing scientist as you explore the place where reality meets illusion over many years  private investigator alex hunter had worked on dozens of cases involving,steam
dark fall the journal and dark fall 2 lights out are now available on steam and are 25 off  this myst style horror adventure game will bring fear into your heart from the very beginning you are exposed to an overwhelming but invisible ghost,steam
the echo pack  all new content for jagged alliance online is now available on steam  add the resourceful echo to your mercenary company  permanently  with her ability to spot far away enemies  stealth and incredible accuracy she will take out the,steam
the steam sale is here  take advantage of huge savings on thousands of pc  mac and linux titles check back often to take advantage of our eight hour flash sales today s daily deals include borderlands 2 75 off batman arkham city goty,steam
state of decay breakdown  all new content for state of decay is now available on steam  additionally  the base game state of decay is today s steam autumn sale daily deal starting at 10am 50 off for 48 hours you ve survived state of decay now,steam
gravity badgers is now available on steam and is 25 off  step into the space suit of valiant gravity badger captain t bayback as he ventures into the deadly depths of deep space to save his friends  family and the universe itself from the threat of,steam
the steam sale is here  for the next six days  take advantage of huge saving on thousands of pc  mac and linux titles check back often to take advantage of our eight hour flash sales today s daily deals include skyrim 75 off,steam
elder sign omens is now available on steam  elder sign omens is a digital version of the popular board game by fantasy flight games build a team of unique investigators and fight to keep an all powerful ancient one from invading our world  explore,steam
substance designer 4 is now available on steam  and is 50 off  substance designer 4  with its new features  can definitely claim the title of the first texturing tool dedicated to next gen in particular  its new material layering workflow and,steam
songs2see game is now available on steam and is 15 off  songs2see is a fun and easy way to learn a musical instrument it is the first music game that lets you to play along to well known songs using real acoustic instruments the only required,steam
two new dlc packs for saints row iv are now available on steam  with the element of destruction pack  boost your super abilities with dynamite power  explosive blast  chain boom tk  explosive buff  and the time bomb stomp add a whole new level of,steam
leading entertainment platform provides more ways to share experiences november 25  2013 valve today announced the beta launch of steam reviews  adding more ways steam users may share their experiences with others and make more informed purchase,steam
multiplayer and the typing of the dead overkill shakespeare dlc  all new content for the typing of the dead overkill is now available on steam  something wicked this way comes download the new shakespeare of the dead dlc now and unleash the,steam
today s deal save 40 on agarest generations of war  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends wednesday at 10am pacific time,steam
panzar is now available on steam  this free to play is set in a world surrounded by the flowing oceans of chaos  four ancient races fight in the name of cruel gods amid the grim remains of dead civilizations  their last and only reason for being is,steam
today s deal save 66 on music creator 6 touch  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends tuesday at 10am pacific time,steam
bus simulator 2012 is now available on steam  catch the bus and let it take you to a detailed  virtual world are you ready to explore a picturesque german city behind the wheel of a realistically modeled  freely accessible bus  then take a look at,steam
rise of venice beyond the sea  all new content for rise of venice is now available on steam  beyond the sea is the comprehensive expansion for the acclaimed renaissance economic simulator rise of venice beyond the sea provides players with a,steam
ashes cricket 2013 is now available on steam and is 30 off  the rivalry returns  ashes cricket 2013 brings a brand new authentic gaming experience to cricket fans celebrating the most intense and long standing international test rivalry brand,steam
the last express gold edition is now available on steam and is 25 off  step aboard the 1914 orient express in this award winning mystery adventure from prince of persia creator jordan mechner described as one of the best adventure games of all,steam
carnage racing is now available on steam and is 10 off  strap in  gun your engine and go full throttle into the most turbocharged  hi octane combat racing game to hit steam from the developers behind the epic midnight club series  carnage,steam
apb reloaded key to the city pack  all new content for apb reloaded is now available on steam  hey there high roller  how you livin  welcome to the elite of the elite  the select few who walk the streets of san paro with their head held high and a,steam
save 50 on europa universalis iv as part of this week s weekend deal  paradox development studio is back with the fourth installment of the game that defined the grand strategy genre europa universalis iv gives you control of a nation to guide,steam
play rage for free starting now through sunday at 1pm pacific time you can also pickup rage at 75 off the regular price  rage is a groundbreaking first person shooter set in the not too distant future after an asteroid impacts earth  leaving a,steam
mutant mudds deluxe is now available on steam and is 10 off  love pixels  fond of platformers  is there a special place in your heart for the 8 bit and 16 bit era  want to have fun  yes   well  youve come to the right place  my friend mutant,steam
the mysterious cities of gold is now available on steam and is 25 off  play esteban  zia and tao through numerous tricky levels full of puzzles  traps and infiltration phases in a wide variety of diverse gorgeous settings explore every nook and,steam
adventure time explore the dungeon because i dont know  is now available on steam  princess bubblegum summons finn and jake to the candy kingdom to investigate a rash of thefts and kidnappings that have plagued her kingdom she thinks the cause,steam
young justice legacy is now available on steam and is 25 off  one will rise one will fall one will die experience young justice like never before the creative forces behind the smash hit tv series have joined forces with little orbit to bring,steam
gimbal is now available on steam and is 33 off  gimbal is the multiplayer shooter with buildable vehicles craft the perfect ship  and then take to the skies with other pilots in real time combat cap flags  race ships  and blow each other up in a,steam
the bureau xcom declassified hanger 6 r d  all new content for the bureau xcom declassified is now available on steam  in the days leading up to the events of the bureau xcom declassified  agent nico dasilva volunteers for a series of dangerous,steam
new weeklong deals  on sale until monday  november 25th at 10am pacific time,steam
bridge it  plus  is now available on steam and is 40 off  bridge it is about building a bridge that does nt break  although watching your bridge creation break and plunge a train into the watery depths below can be half the fun set in the,steam
the mighty quest for epic loot is now available on steam early access  the mighty quest for epic loot is a brand new game from ubisoft montreal that thrusts you in an outrageous medieval fantasy world called opulencia where wealth  status and,steam
today s deal save 85 on the ball  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends wednesday at 10am pacific time,steam
sons of abraham  all new content for crusader kings ii is now available on steam and is 10 off  crusader kings ii sons of abraham is the fifth expansion for the critically praised strategy rpg gameplay focuses on the abrahamic religions,steam
today s deal save 50 on mortal kombat komplete edition  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends tuesday at 10am pacific time,steam
today s deal save 50 on rayman legends  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends monday at 10am pacific time,steam
baldur s gate ii enhanced edition is now available on steam  kidnapped imprisoned tortured the wizard irenicus holds you captive in his stronghold  attempting to strip you of the powers that are your birthright can you resist the evil within,steam
hive is now available on steam early access  officially licensed version of the mensa select award winning board game  hive is a board game with a difference there is no board  the pieces are added to the playing area thus creating the board as,steam
99 spirits is now available on steam and is 10 off  99 spirits is an rpg puzzle game that revolves around the popular japanese folklore of tsukumogami  everyday objects coming alive on their 100th birthday hanabusa is a young headstrong girl,steam
today s deal save 50 on angry video game nerd adventures  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends sunday at 10am pacific time,steam
contrast is now available on steam contrast is a puzzle platform game where you can move between a fantastic 3d world and a mysterious shadowy universe in 2d in the blink of an eye delve into a dreamlike and surreal 1920s world  inspired by the,steam
x rebirth is now available on steam  in the distant future  the x universe faces a period of profound and irrevocable change while the universe stumbles towards an uncertain future  countless adventures await as new enemies rise in search of power,steam
emergency 2014 is now available on steam and is 10 off  additionally  all owners of emergency 2013 on steam will receive an additional discount when they upgrade to 2014 you have command of paramedics  fire brigades  police and disaster relief,steam
deadfall adventures is now available on steam  deadfall adventures is an action driven first person shooter  spiced up with elements from action adventure games become an adventurer  hunt for treasures  explore unknown regions of the world and,steam
the age of decadence is now available on steam early access  the age of decadence is an isometric  turn based  single player role playing game set in a low magic  post apocalyptic fantasy world  inspired by the fall of the roman empire the game,steam
save 40 on payday 2 as part of this week s weekend deal  addiitonally  grab the original payday at 75 off payday 2 is an action packed  four player co op shooter that once again lets gamers don the masks of the original payday crew dallas,steam
play skullgirls for free starting now through sunday at 1pm pacific time you can also pickup skullgirls at 33 off the regular price  if you already have steam installed  click here to install or play skullgirls if you do nt have steam  you can,steam
today s deal save 66 on antichamber  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends saturday at 10am pacific time,steam
save 40 on kerbal space program as part of this week s weekend deal  kerbal space program is a multi genre game where players create their own space program in ksp  you must build space worthy craft  capable of flying your crew out into space,steam
blood knights is now available on steam and is 15 off  combine your vampiric skills with the sharp edge of your blade in this medieval vampire hacknslay battle through hordes of monsters to restore your honor after you  a legendary and feared,steam
hardcore package part 1 for hacker evolution untold  all new content for hacker evolution untold is now available on steam and is 50 off  ready for some hardcore action in hacker evolution untold  the hardcore package 1 dlc for hacker,steam
redshirt is now available on steam  redshirt is the comedy sci fi sim about social networking aboard a space station  starring the station s most ambitious low ranking peon you  navigate the professional and interpersonal politics of the,steam
company of heroes 2 victory at stalingrad  all new content for company of heroes 2 is now available on steam  in the winter of 1942  the red army fought valiantly to hold the capital of stalingrad against a seemingly unstoppable german advance at,steam
bioshock infinite burial at sea episode 1  all new content for bioshock infinite is now available on steam  come back to rapture in a story that brings booker and elizabeth to the underwater city on the eve of its fall from grace developed by,steam
grid 2 bathurst track pack and grid 2 classic grid pack  all new content for grid 2 is now available on steam  download the bathurst track pack to receive two routes to race at australia s famous mount panorama  motor racing circuit bathurst,steam
save 50 on lost planet 3 during this week s midweek madness  lost planet 3 introduces jim peyton  a rig pilot who leaves earth to take on a hazardous but lucrative contract on e d n iii working for neo venus construction  nevec  who are,steam
the thank you pack  all new content for saints row iv is now available for free to all saints row iv owners on steam  as a thank you for your support of saints row iv  checkout this free outfit pack which should be construed in no way as an attempt,steam
pixeljunk shooter is now available on steam and is 25 off  in pixeljunk shooter  you must pilot your spacecraft through a range of cavernous environments in a bid to save the scientists trapped underground making your way through the game will,steam
mousecraft is now available on steam early access and is 10 off  ever wondered what a cross between tetris and lemmings would look like  well  wonder no more  cause mousecraft is here  mousecraft is a puzzle game where players help mice in,steam
rain blood chronicles mirage is now available on steam and is 33 off  told as a wuxia story  mirage captures the essence of a broad genre of chinese fiction concerning the adventures of martial artists shrouded in secrecy  an organization of,steam
wrack is now available on steam early access  the arcade style fps returns  play as kain sager the one man prepared for a crisis in a utopian future battle your way past hordes of monsters  traps  and bosses as you single handedly take down an,steam
today s deal save 75 on lego the lord of the rings  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends tuesday at 10am pacific time,steam
zombie driver hd burning garden of slaughter  all new content for zombie driver hd is now available on steam and is 33 off  the action takes place in a big garden  flames are everywhere earn a lot of points and have fun gunning down zombies,steam
marvel heroes loki pack  all new content for marvel heroes is now available on steam  loki is the norse god of mischief and evil and the adopted son of odin all father  the ruler of asgard he is crafty  clever  and resourceful  using sorcery to,steam
po f is now available on steam and is 20 off  po f has been tricked by accepting a golden laying kitten but the precious kitty makes all the greedy monsters envious survive waves of monsters trying to steal your revenue  po f vs the cursed,steam
today s deal save 75 on portal 2  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends sunday at 10am pacific time,steam
sword of the stars the pit gold edition is now available on steam  since its first demo was released in the fall of 2012  the pit has become an indie hit with its blend of roguelike action and sci fi depth  players were challenged to survive 30,steam
assetto corsa is now available on steam early access  assetto corsa is a next generation driving simulator for windows pc which reproduces real world circuits  as well as road and racing cars the game includes a single player career  special events,steam
reach for the sun is now available on steam and is 50 off  behind all those leaves  roots  and petals is an intelligent bio machine of starch  nutrients  and water take over a flower s seedling to help it grow and reproduce before winter,steam
starting now  save 25 to 85 on all devolver titles during the devolver publisher weekend  great deals include hotline miami 75 off shadow warrior 33 off serious sam series 85 off duke nukem 3d 75 off foul play 50 off offer ends monday,steam
a walk in the dark is now available on steam  in this action platformer you play as a cat  bast  running through a dark fantasy world youll be running  jumping and sliding with smooth and precise controls designed to make you feel like a cat but,steam
desktop dungeons is now available on steam and is 10 off  desktop dungeons is a quick play roguelike puzzle game that gives you roughly 10 minutes of dungeon crawling action per serving it straddles the casual and hardcore boundary in that  while,steam
save 50 on call of juarez gunslinger far cry 3 blood dragon as part of this week s weekend deal  from the dust of a gold mine to the dirt of a saloon  call of juarez gunslinger is a real homage to the wild west tales live the epic and,steam
might magic duel of champions is now available on steam  enter the legendary universe of might magic with this fantastic strategic online card game with close to 600 cards  choose your hero  build an army with creatures  spells and fortunes and,steam
prime world beginner s pack  all new content for prime world is now available on steam  the beginner s pack is designed for new players get a head start in developing your castle  establishing an army  and even get an adorable cat or dog to,steam
agarest generations of war has two new dlcs available for sale  and all current owners have received two additional packs for free  the secret society pack contains 1 rage blaster  1 destroy  and 1 mighty ring mwahahaha  the hero has been abducted,steam
anomaly warzone earth mobile campaign is now available on steam  anomaly warzone earth mobile campaign continues steam s anomaly warzone earth in extra 15 level campaign originally released on mobile devices  the campaign is brought to steam for,steam
intake is now available on steam and is 10 off  intake is the new retro futuristic drugstep arcade shooter from cipher prime in this polychromatic love child of dr mario and ikaruga  you battle a never ending barrage of pills  pushing your skill,steam
farming giant is now available on steam and is 20 off  the legacy of the critically acclaimed giant games  already continued by the successful train giant  highlights now the popular theme agriculture up to a new level in farming giant,steam
agricultural simulator historical farming is now available on steam and is 20 off  enjoy being a farmer between 1950 and 1970 in the agricultural simulator historical farming the game takes you to the good old days and you will experience the,steam
the pirate s booty pack  all new content for saints row iv is now available on steam  take to the asphalt seas of virtual steelport in the scallywagon  complete with crow s nest  while adorning yourself in a full complement of hook hands  peg legs,steam
king arthur s gold is now available on steam and is 10 off  king arthur s gold is a multiplayer game played with up to 32 players build castles and wage war on the enemy team as a knight  archer or builder in a fully destructible medieval world,steam
save 66 on wargame airland battle during this week s midweek madness  richer  more beautiful and more accessible  wargame airland battle is the sequel to the explosive real time strategy game wargame european escalation  both titles are 66 off,steam
sid meiers ace patrol pacific skies is now available on steam and is 10 off  battle to rule the pacific skies  take flight over the treacherous pacific waters where ace pilots redefine historic world war ii battles  skillfully pilot the most,steam
grim dawn is now available on steam early access and is 10 off  classic action role playing from the lead gameplay designer of titan quest  grim dawn features satisfying combat  strategic character development  frenzied loot collection and quests,steam
call of duty ghosts is now available on steam  outnumbered and outgunned  but not outmatched call of duty ghosts is an extraordinary step forward for one of the largest entertainment franchises of all time this new chapter in the call of,steam
call of duty ghosts is now available on steam  outnumbered and outgunned  but not outmatched call of duty ghosts is an extraordinary step forward for one of the largest entertainment franchises of all time this new chapter in the call of,steam
ragnarok online is now available on steam  in the world of rune midgard  it was a time of strife between the gods  humans and demons battle weary from the long war s carnage  the factions entered into an uneasy truce the truce grew into a,steam
pinball arcade is now available on steam  download now and youll get the incredible tales of the arabian nights table for free  pinball arcade features exact recreations of the all time greatest pinball tables from williams  bally  stern,steam
journey of a roach is now available on steam and is 10 off  nuclear war  post apocalypse  barren and lifeless wastelands lifeless  not so much  mutated insects have made their home in a bomb shelter and they re set on exploring the world let,steam
demolition inc is now available on mac  demolition  inc is an action strategy game assume the role of the daring demolition worker mike and start a devastating chain reaction on earth use cool tools and weapons and expand your destructive,steam
check out the new weeklong deals  running now until november 11 at discounts as low as 75 off,steam
today s deal save 75 on grand theft auto iv complete edition  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends tuesday at 10am pacific time,steam
epigenesis is now available on steam early access  winner of make something unreal live 2013 and game of the year of swedish game awards 2013  epigenesis is an online multiplayer arena sports game in which two sides are locked in a never ending,steam
play magicka for free starting now through sunday at 1pm pacific time you can also pickup magicka at 75 off the regular price  magicka is a satirical action adventure game set in a rich fantasy world based on norse mythology the player assumes,steam
sniper elite nazi zombie army 2 is now available on steam  experience a terrifyingly intense co op campaign for up to four players in this gut wrenching sequel to steam best seller  sniper elite nazi zombie army with world war 2 europe overrun,steam
today s deal save 40 on interstellar marines  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends saturday at 10am pacific time,steam
magicka wizards of the square tablet is now available on steam  the once wandering wizards have found their way back home in magicka wizards of the square tablet  now available for pc experience the mobile hit on your squarish and almost,steam
football manager 2014 is now available on steam  play it whenever  wherever  however  play on linux for the first time  plus the inclusion of cloud save technology which means that managers can now pursue a single career from any computer,steam
valdis story abyssal city is now available on steam  assume the role of wyatt in this action exploration platformer as you explore the ruins of a holy city that was lost many years ago battle various types of demons  angels  and a new threat known,steam
grid 2 spa francorchamps track pack  all new content for grid 2 is now available on steam  download the spa francorchamps track pack to receive four routes to race at the legendary spa francorchamps circuit plus two incredible endurance cars the,steam
joe danger 2 undead movie pack  all new content for joe danger 2 the movie is now available on steam and is 20 off  joe danger  the worlds most determined stuntman  has started filming the scariest horror movie ever made  this eldritch add on,steam
nether is now available on steam early access and 10 off  nether is a first person urban survival gaming experience unlike any other nether forces players to make quick life saving decisions in an unforgiving environment in this post apocalyptic,steam
deadly premonition the director s cut is now available on steam and is 10 off  playing as special agent francis york morgan  call him york everyone else does   its your job to investigate the brutal murder of a young local beauty in the town,steam
now through halloween  we re unleashing monstrous savings on frightening  creepy  and or scary titles throughout the steam store hundred of titles are now available at prices so low  you ll shriek in excitement  click here to start saving on all,steam
dracula love kills is now available on steam and is 33 during the steam halloween sale  the queen of vampires emerges from the ashes of history  seeking to destroy the world of humans and rule over its ruins  no one  human or vampire  will stand,steam
today s deal save 40 on mercenary kings  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends thursday at 10am pacific time,steam
save 50 on spelunky during this week s midweek madness  spelunky is a unique platformer with randomized levels that offer a challenging new experience each time you play journey deep underground and explore fantastic places filled with all manner,steam
save 75 on max payne 3 during this week s midweek madness  for max payne  the tragedies that took his loved ones years ago are wounds that refuse to heal no longer a cop  close to washed up and addicted to pain killers  max takes a job in s o,steam
steam marines is now available on steam early access and is 10 off for the first week to celebrate  steam marines is a squad based roguelike set on a steampunk spaceship it features tactical play focused on positioning and careful use of,steam
master reboot is now available on steam and is 10 off  imagine a world where death is no longer final  where precious memories are saved to enjoy forever  where your soul is immortal  welcome to the soul cloud upload your soul to our dedicated,steam
the super saints pack  all new content for saints row iv is now available on steam  it s hard to be a superhero  saving the world day in and day out while always wearing the same old clothes well not anymore  fill your closet with an array of,steam
blood of the werewolf is now available on steam and is 20 off  become selena  loving mother  devoted wife and powerful werewolf take revenge on the monsters that have slain your husband and stolen your child  in this love letter to classic,steam
the deep silver publisher weekend continues today with more great deals on deep silver titles  today s daily deal is the dead island series at 60 75 off  all discounts end monday  october 28th at 10am pacific time,steam
contagion is now available on steam early access  eugene  marcus  and other survivors return in the spiritual successor of the popular half life 2 modification zombie panic source  contagion is a cooperative survival horror fps built on the latest,steam
the deep silver publisher weekend continues today with more great deals on deep silver titles  today s daily deal is the risen series at 75 off  additionally  check out the just released steam trading cards for both risen and risen 2  all,steam
nihilumbra is now available on steam and is 20 off  discover the beautiful world of nihilumbra and join born on his adventure to find himself whilst trying to escape from his inevitable curse born was created from the absolute nothingness the,steam
today s deal save 75 on mount blade warband  look for the deals each day on the front page of steam or follow us on twitter or facebook for instant notifications wherever you are  offer ends sunday at 10am pacific time,steam
the harvest is now available on steam and is 33 off  in this science fiction themed action rpg set in a distant future  hostile aliens are out to turn earths organic life into cyborgs these aliens  known as the harvesters  use humans and animals,steam
hacker evolution duality hacker bootcamp  all new content for hacker evolution duality is now available on steam and is 50 off  welcome to the hacker bootcamp this learning mission will be an opportunity for you to prove yourself as a competent,steam
edna harvey the breakout is now available on steam and is 10 off  the award winning debut adventure game from the creators of deponia and the whispered world now on steam accompany young edna and her talking stuffed bunny harvey on a whacky,steam
sanctum 2 the pursuit is now available on steam  pursue the titan through the outskirts of elysion one  this expansion adds even more replayability through four completely new maps  use two new towers  including the mind control spire that takes,steam
batman arkham origins is now available on steam  batman arkham origins is the next installment in the blockbuster batman arkham videogame franchise developed by wb games montr al  the game features an expanded gotham city and introduces an,steam
enslaved odyssey to the west premium edition is now available on steam  follow a gripping  surprise filled journey as two dissimilar characters form an uneasy partnership in order to survive through a perilous  post apocalyptic america 150,steam
demonicon is now available on steam  demonicon is a thrilling action rpg set in the extraordinarily popular universe of the dark eye  a richly crafted fantasy world beloved by fantasy gamers across the globe the dark eye demonicon tells the,steam
syder arcade is now available on steam and is 20 off  killing zombies never gets old  but sometimes you just need a break get back to some serious old school gaming with syder arcade  syder arcade is a love letter to amiga games of the 90s  no,steam
solar flux is now available on steam and is 20 off  save dying suns with collected plasma in your specialized ship in this unique puzzle strategy game you are the last hope to bring salvation to a perishing universe supernovas  asteroid fields,steam
all new content for agarest generations of war is now available on steam  the additional pp pack will increase your pp by 5  000  pp are shared points for your entire party and can be used to increase anyone s stats it s up to you whether to assign,steam
the deep silver publisher weekend begins today  now through monday  take advantage of great deals on deep silvers titles and watch for new deals each day  today s daily deal is the dead island series at 66 75 off  all discounts end monday,steam
save 75 on eve online and 50 off the 3 month subscription as part of this week s weekend deal  explore build conquer eve online immerses you in a sci fi experience where your every action can have rippling effects across a massive online,steam
